Version,CommitId,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TExecuteStatementReq.java",11,0,10,1,3,,,,,6,3,10,55,,53,52,11,55,,1,2,0,52,,762,96,637,150,380,41,,301,447,137,338,,14,,4,,,"0,06",153,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TExecuteStatementResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TFetchOrientation.java",6,0,5,1,2,,,,,1,1,0,5,,3,4,7,5,,0,1,0,4,,57,7,37,15,17,13,,15,19,9,10,,7,,1,,,"0,35",9,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TFetchResultsReq.java",10,1,9,1,3,,,,,6,3,11,53,,51,50,11,53,,1,2,0,50,,714,97,576,143,351,53,,280,409,125,306,,14,,3,,,"0,09",137,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TFetchResultsResp.java",10,0,9,1,3,,,,,6,3,9,48,,46,45,9,48,,1,2,0,45,,612,82,502,129,293,37,,234,352,114,259,,11,,3,,,"0,07",121,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TFilterTransport.java",4,0,4,0,1,,,,,1,0,0,14,,14,14,1,14,,0,0,0,14,,99,17,61,32,14,21,,18,33,19,14,,1,,0,,,"0,34",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetCatalogsReq.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,394,64,305,102,147,28,,136,209,89,131,,5,,3,,,"0,09",66,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetCatalogsResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetColumnsReq.java",11,0,10,1,3,,,,,6,3,10,58,,56,55,12,58,,1,2,0,55,,822,100,693,149,427,44,,312,481,132,378,,17,,3,,,"0,06",182,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetColumnsResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetDelegationTokenReq.java",9,0,9,1,2,,,,,6,3,7,48,,46,45,8,48,,1,2,0,45,,596,84,485,126,279,36,,224,337,109,247,,11,,3,,,"0,07",116,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetDelegationTokenResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,504,73,405,116,220,32,,183,280,102,195,,8,,3,,,"0,08",95,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetFunctionsReq.java",10,0,10,1,3,,,,,6,3,9,53,,51,50,10,53,,1,2,0,50,,711,92,591,139,355,40,,270,411,122,314,,14,,3,,,"0,07",149,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetFunctionsResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetInfoReq.java",9,0,8,1,2,,,,,6,3,6,43,,41,40,6,43,,1,2,0,40,,507,74,395,114,213,44,,180,273,99,189,,8,,3,,,"0,11",91,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetInfoResp.java",8,0,8,1,2,,,,,6,3,6,43,,41,40,6,43,,1,2,0,40,,497,74,397,114,215,32,,182,275,99,191,,8,,3,,,"0,08",91,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetInfoType.java",23,0,21,1,10,,,,,1,1,0,5,,3,4,48,5,,0,1,0,4,,180,7,160,56,99,13,,56,60,9,51,,48,,1,,,"0,08",50,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetInfoValue.java",9,0,9,0,2,,,,,2,9,9,51,,49,42,8,51,,1,2,8,40,,597,67,513,145,315,23,,250,337,127,232,,14,,3,,,"0,04",119,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetOperationStatusReq.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,394,64,305,102,147,28,,136,209,89,131,,5,,3,,,"0,09",66,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetOperationStatusResp.java",11,0,10,1,3,,,,,6,3,11,58,,56,55,13,58,,1,2,0,55,,831,100,689,151,427,57,,317,482,134,377,,17,,3,,,"0,08",178,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetResultSetMetadataReq.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,394,64,305,102,147,28,,136,209,89,131,,5,,3,,,"0,09",66,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetResultSetMetadataResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetSchemasReq.java",10,0,9,1,3,,,,,6,3,8,48,,46,45,8,48,,1,2,0,45,,610,82,501,127,289,36,,226,347,112,256,,11,,3,,,"0,07",124,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetSchemasResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetTableTypesReq.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,394,64,305,102,147,28,,136,209,89,131,,5,,3,,,"0,09",66,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetTableTypesResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetTablesReq.java",11,0,11,1,3,,,,,6,3,10,61,,59,58,12,61,,1,2,0,58,,871,103,739,157,448,44,,333,512,144,400,,17,,4,,,"0,06",192,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetTablesResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetTypeInfoReq.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,394,64,305,102,147,28,,136,209,89,131,,5,,3,,,"0,09",66,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TGetTypeInfoResp.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,509,73,410,116,224,32,,186,284,102,199,,8,,3,,,"0,08",96,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"THandleIdentifier.java",8,0,7,0,2,,,,,6,3,6,47,,45,44,6,47,,1,2,0,44,,508,78,404,118,215,32,,183,279,103,191,,8,,3,,,"0,08",98,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TI16Column.java",8,0,8,0,2,,,,,6,3,6,48,,46,45,6,48,,1,2,0,45,,548,79,443,124,233,32,,201,305,113,210,,8,,4,,,"0,07",104,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TI16Value.java",7,0,6,1,2,,,,,6,3,7,37,,35,34,5,37,,1,2,0,34,,390,62,302,105,149,29,,140,211,93,131,,5,,3,,,"0,10",64,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TI32Column.java",8,0,8,0,2,,,,,6,3,6,48,,46,45,6,48,,1,2,0,45,,548,79,443,124,233,32,,201,305,113,210,,8,,4,,,"0,07",104,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TI32Value.java",7,0,6,1,2,,,,,6,3,7,37,,35,34,5,37,,1,2,0,34,,390,62,302,105,149,29,,140,211,93,131,,5,,3,,,"0,10",64,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TI64Column.java",8,0,8,0,2,,,,,6,3,6,48,,46,45,6,48,,1,2,0,45,,548,79,443,124,233,32,,201,305,113,210,,8,,4,,,"0,07",104,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TI64Value.java",7,0,6,1,2,,,,,6,3,7,37,,35,34,5,37,,1,2,0,34,,390,62,302,105,149,29,,140,211,93,131,,5,,3,,,"0,10",64,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TMapTypeEntry.java",8,0,7,1,2,,,,,6,3,8,43,,41,40,7,43,,1,2,0,40,,482,74,381,117,208,33,,186,270,102,177,,8,,3,,,"0,09",82,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TOpenSessionReq.java",11,0,10,1,3,,,,,6,3,9,55,,53,52,10,55,,1,2,0,52,,778,95,643,147,380,52,,293,446,135,339,,14,,4,,,"0,08",160,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TOpenSessionResp.java",11,0,10,1,3,,,,,6,3,9,55,,53,52,10,55,,1,2,0,52,,783,96,647,148,385,52,,300,451,135,344,,14,,4,,,"0,08",158,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TOperationHandle.java",10,0,9,1,3,,,,,6,3,11,53,,51,50,11,53,,1,2,0,50,,709,93,575,143,350,53,,279,408,125,305,,14,,3,,,"0,09",137,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TOperationState.java",7,0,6,1,2,,,,,1,1,0,5,,3,4,9,5,,0,1,0,4,,63,7,43,17,21,13,,17,21,9,12,,9,,1,,,"0,30",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TOperationType.java",7,0,6,1,2,,,,,1,1,0,5,,3,4,10,5,,0,1,0,4,,66,7,46,18,23,13,,18,22,9,13,,10,,1,,,"0,28",12,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TPrimitiveTypeEntry.java",9,0,8,1,2,,,,,6,3,7,43,,41,40,6,43,,1,2,0,40,,516,73,405,116,220,44,,183,280,102,195,,8,,3,,,"0,11",95,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TProtocolVersion.java",7,0,6,1,2,,,,,1,1,0,5,,3,4,9,5,,0,1,0,4,,63,7,43,17,21,13,,17,21,9,12,,9,,1,,,"0,30",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TReflectionUtils.java",4,0,4,1,1,,,,,1,1,3,2,,2,1,0,2,,0,1,0,1,,50,6,22,11,9,22,,9,13,9,5,,1,,0,,,"1,00",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TRenewDelegationTokenReq.java",8,0,8,1,2,,,,,6,3,6,43,,41,40,6,43,,1,2,0,40,,495,74,395,114,213,32,,180,273,99,189,,8,,3,,,"0,08",91,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TRenewDelegationTokenResp.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,394,64,305,102,147,28,,136,209,89,131,,5,,3,,,"0,09",66,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TRow.java",8,0,7,0,2,,,,,6,3,5,41,,39,38,4,41,,1,2,0,38,,443,67,351,110,168,28,,157,241,102,153,,6,,4,,,"0,08",76,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TRowSet.java",10,0,9,0,3,,,,,6,3,9,54,,52,51,9,54,,1,2,0,51,,706,89,589,146,333,37,,278,414,140,298,,11,,4,,,"0,06",137,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TServerSocketKeepAlive.java",7,0,7,0,2,,,,,1,0,0,2,,2,2,0,2,,0,0,1,1,,47,5,20,10,7,22,,10,14,9,6,,2,,1,,,"1,10",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TSessionHandle.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,394,64,305,102,147,28,,136,209,89,131,,5,,3,,,"0,09",66,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TSetIpAddressProcessor.java",6,0,5,0,1,,,,,1,0,0,4,,4,4,0,4,,0,0,2,2,,62,9,33,20,8,20,,17,23,16,8,,2,,1,,,"0,61",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TSetIpAddressProcessor.java",6,0,6,0,2,,,,,3,2,3,9,,9,7,0,9,,0,2,3,4,,117,13,76,29,37,28,,35,52,28,31,,5,,2,,,"0,37",15,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TStatus.java",11,0,11,1,3,,,,,6,3,11,61,,59,58,13,61,,1,2,0,58,,875,103,730,159,444,57,,335,509,146,395,,17,,4,,,"0,08",187,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TStatusCode.java",6,0,4,1,2,,,,,1,1,0,5,,3,4,6,5,,0,1,0,4,,54,7,34,14,15,13,,14,18,9,9,,6,,1,,,"0,38",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TStringColumn.java",8,0,8,0,2,,,,,6,3,6,48,,46,45,6,48,,1,2,0,45,,548,79,443,124,233,32,,201,305,113,210,,8,,4,,,"0,07",104,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TStringValue.java",7,0,6,1,2,,,,,6,3,6,37,,35,34,4,37,,1,2,0,34,,393,62,306,103,149,28,,135,210,91,132,,5,,3,,,"0,09",68,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TStructTypeEntry.java",8,0,7,0,2,,,,,6,3,5,40,,38,37,4,40,,1,2,0,37,,452,70,357,115,174,28,,164,247,107,156,,6,,4,,,"0,08",74,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TSubjectAssumingTransport.java",14,0,12,2,2,,,,,2,0,0,3,,3,3,0,3,,0,0,0,3,,71,8,39,15,19,24,,19,26,15,13,,4,,2,,,"0,62",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TTableSchema.java",8,0,7,0,2,,,,,6,3,5,41,,39,38,4,41,,1,2,0,38,,443,67,351,110,168,28,,157,241,102,153,,6,,4,,,"0,08",76,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TTypeDesc.java",8,0,7,0,2,,,,,6,3,5,41,,39,38,4,41,,1,2,0,38,,443,67,351,110,168,28,,157,241,102,153,,6,,4,,,"0,08",76,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TTypeEntry.java",9,0,9,0,2,,,,,2,9,9,51,,49,42,8,51,,1,2,8,40,,614,67,530,145,332,23,,267,359,127,254,,14,,3,,,"0,04",124,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TTypeId.java",13,0,11,1,5,,,,,1,1,0,5,,3,4,23,5,,0,1,0,4,,105,7,85,31,49,13,,31,35,9,26,,23,,1,,,"0,15",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TTypeQualifierValue.java",7,0,7,0,2,,,,,2,5,5,35,,33,30,4,35,,1,2,8,24,,365,47,301,101,159,19,,138,197,87,124,,6,,3,,,"0,06",63,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TTypeQualifiers.java",8,0,7,0,2,,,,,6,3,5,40,,38,37,4,40,,1,2,0,37,,454,70,359,115,176,28,,166,249,107,159,,6,,4,,,"0,08",74,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TUGIAssumingTransport.java",14,0,12,2,3,,,,,2,0,0,3,,3,3,1,3,,0,0,0,3,,74,6,39,12,20,29,,18,25,12,13,,5,,2,,,"0,74",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TUGIBasedProcessor.java",25,1,24,1,4,,,,,2,0,1,5,,5,5,2,5,,0,1,1,3,,182,12,143,59,83,30,,84,101,47,68,,11,,3,,,"0,21",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TUGIContainingTransport.java",8,0,5,3,2,,,,,2,0,1,5,,5,5,1,5,,0,0,0,5,,96,17,42,21,14,37,,20,30,19,14,,3,,2,,,"0,88",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TUnionTypeEntry.java",8,0,7,0,2,,,,,6,3,5,40,,38,37,4,40,,1,2,0,37,,452,70,357,115,174,28,,164,247,107,156,,6,,4,,,"0,08",74,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TUserDefinedTypeEntry.java",7,0,6,1,2,,,,,6,3,5,38,,36,35,4,38,,1,2,0,35,,389,64,300,102,143,28,,133,205,89,127,,5,,3,,,"0,09",65,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Table.java",15,1,14,1,4,,,,,6,3,23,108,,106,105,31,108,,1,2,0,105,,1849,187,1623,281,1087,81,,777,1148,253,957,,44,,4,,,"0,05",427,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Table.java",7,0,6,1,2,,,,,2,6,2,106,,106,100,7,106,,0,4,1,101,,973,129,716,218,363,130,,312,499,211,320,,10,,4,,,"0,18",184,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableAccessAnalyzer.java",20,2,14,4,3,,,,,4,3,1,12,,12,9,3,12,,0,3,0,9,,326,43,198,89,110,85,,111,148,83,86,,8,,5,,,"0,43",32,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableAccessCtx.java",5,0,4,1,1,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,57,9,21,12,5,27,,12,16,11,5,,1,,0,,,"1,29",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableAccessInfo.java",4,0,4,0,1,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,50,7,22,14,4,21,,10,14,11,3,,1,,0,,,"0,95",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableBasedIndexHandler.java",13,1,12,1,2,,,,,1,0,0,7,,7,7,1,7,,0,0,3,4,,151,17,109,60,47,25,,58,73,44,39,,7,,5,,,"0,23",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableDesc.java",6,0,6,0,2,,,,,8,0,0,20,,18,20,29,20,,0,0,0,20,,245,28,172,75,81,45,,65,105,65,40,,3,,1,,,"0,26",32,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableDesc.java",6,0,6,0,2,,,,,1,0,1,23,,23,23,4,23,,0,0,0,23,,218,30,156,69,69,32,,73,102,56,51,,6,,1,,,"0,21",36,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableFunctionEvaluator.java",6,0,5,0,1,,,,,1,0,0,22,,23,23,7,23,,0,0,8,15,,258,35,139,47,60,84,,56,89,45,45,,3,,1,,,"0,60",32,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableFunctionResolver.java",6,0,5,1,1,,,,,1,0,0,11,,16,16,2,16,,0,0,3,13,,206,22,76,34,27,108,,40,55,31,24,,2,,1,,,"1,42",14,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableIterable.java",16,1,13,2,2,,,,,2,0,0,6,,6,6,6,6,,0,1,0,5,,104,13,60,18,33,31,,29,40,22,20,,4,,2,,,"0,52",10,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableLikeDesc.java",3,0,3,0,1,,,,,1,0,0,2,,2,2,5,2,,0,0,0,2,,41,4,16,11,4,21,,8,11,10,1,,1,,0,,,"1,31",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableMeta.java",10,0,9,1,3,,,,,6,3,9,53,,51,50,10,53,,1,2,0,50,,701,93,580,140,348,40,,268,404,122,307,,14,,3,,,"0,07",144,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableNameCompletor.java",7,0,5,2,2,,,,,1,0,0,2,,2,2,1,2,,1,0,0,1,,47,6,17,8,5,24,,8,12,8,4,,2,,1,,,"1,41",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableOutputFormat.java",22,2,18,1,5,,,,,1,0,0,5,,5,5,2,5,,3,0,0,2,,146,20,97,17,65,29,,50,74,20,59,,12,,4,,,"0,30",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TablePropertyDesc.java",3,0,3,0,1,,,,,1,0,0,2,,2,2,2,2,,0,0,0,2,,37,4,12,8,2,21,,5,8,7,1,,1,,0,,,"1,75",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableSample.java",9,0,3,6,1,,,,,1,0,0,10,,10,10,4,10,,0,0,0,10,,157,17,42,17,14,98,,20,31,17,14,,1,,0,,,"2,33",10,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableScanDesc.java",4,0,4,0,1,,,,,1,0,4,55,,55,55,22,55,,0,0,0,55,,367,80,245,111,84,43,,113,173,98,78,,4,,2,,,"0,18",60,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"TableScanOperator.java",10,1,9,1,2,,,,,1,1,1,25,,25,24,10,25,,0,2,2,21,,365,48,257,96,126,62,,130,188,89,111,,12,,4,,,"0,24",56,,,,,,,,,,,0,0,"0,00","0,00"
