Version,CommitId,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ZooKeeperHiveLockManager.java",25,2,19,3,4,,,,,2,6,6,28,,28,22,5,28,,1,14,0,13,,780,94,569,149,364,118,,258,380,133,296,,17,,5,,,"0,21",118,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ZooKeeperTokenStore.java",13,0,12,1,3,,,,,2,2,4,28,,28,26,9,28,,0,10,1,17,,472,48,370,128,226,55,,177,244,116,162,,7,,2,,,"0,15",70,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"cbo_rp_TestJdbcDriver2.java",25,2,20,3,2,,,,,5,3,17,87,,87,84,4,87,,0,15,0,72,,2425,312,1793,449,1391,383,,1200,1381,365,1171,,9,,3,,,"0,21",171,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ASTBuilder.java",14,0,13,1,4,,,,,1,14,0,18,,18,4,1,18,,18,0,0,0,,308,30,252,59,179,26,,123,153,55,112,,42,,2,,,"0,10",66,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ASTConverter.java",18,1,15,2,4,,,,,7,2,2,34,,34,32,24,34,,9,8,2,15,,770,99,587,221,355,84,,312,456,222,301,,14,,5,,,"0,14",123,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ASTNode.java",10,1,8,1,2,,,,,1,0,1,26,,26,26,7,26,,0,8,0,18,,350,53,240,75,133,57,,123,178,67,129,,11,,4,,,"0,24",58,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ATSHook.java",15,1,14,2,1,,,,,7,0,6,15,,7,15,13,15,,3,0,0,12,,227,27,178,69,118,36,,110,129,63,90,,8,,2,,,"0,20",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AbstractFileMergeOperator.java",18,1,14,4,3,,,,,1,1,2,12,,12,11,16,12,,0,2,4,6,,293,23,204,69,118,66,,107,142,61,94,,9,,5,,,"0,32",33,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AbstractHiveAuthorizer.java",8,0,4,4,1,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,41,4,7,4,1,30,,2,4,3,1,,1,,0,,,"4,29",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AbstractMapJoinOperator.java",9,1,8,0,1,,,,,1,0,1,7,,7,7,5,7,,0,0,3,4,,120,20,75,40,33,26,,42,54,33,25,,3,,1,,,"0,35",10,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AbstractMapJoinTableContainer.java",4,0,4,0,1,,,,,1,1,2,4,,4,3,1,4,,0,0,3,1,,51,8,25,14,9,18,,14,19,13,7,,1,,0,,,"0,72",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AbstractMapOperator.java",7,0,6,1,2,,,,,2,0,1,11,,14,16,7,16,,0,1,2,13,,178,30,99,50,42,49,,54,74,44,38,,6,,2,,,"0,49",17,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AbstractOperatorDesc.java",4,0,4,0,1,,,,,1,0,0,12,,12,12,5,12,,0,0,0,12,,92,18,57,32,14,17,,21,34,22,12,,1,,0,,,"0,30",12,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AbstractRecordWriter.java",13,0,12,1,3,,,,,1,1,1,13,,18,17,12,18,,1,5,6,6,,273,31,200,82,101,43,,110,142,77,77,,8,,2,,,"0,21",34,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AbstractSMBJoinProc.java",41,4,27,10,4,,,,,1,0,0,11,,12,12,0,12,,0,2,7,3,,537,61,335,134,201,141,,175,227,109,163,,12,,3,,,"0,42",49,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AccumuloPredicateHandler.java",19,2,13,5,3,,,,,1,1,6,16,,16,15,0,16,,0,2,1,13,,426,50,277,128,161,99,,168,213,118,132,,7,,2,,,"0,36",46,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AccumuloQTestUtil.java",6,1,5,1,1,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,38,4,13,7,3,21,,5,8,5,3,,1,,0,,,"1,62",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AcidTable.java",6,0,4,2,1,,,,,1,0,1,13,,13,13,6,13,,3,0,0,10,,129,20,64,26,23,45,,29,45,25,20,,3,,1,,,"0,70",17,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AcidUtils.java",12,0,10,3,2,,,,,12,24,20,46,,48,26,11,50,,7,4,0,39,,724,58,494,168,290,173,,210,326,160,213,,14,,3,,,"0,35",103,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AddPartitionDesc.java",5,0,4,1,1,,,,,2,0,1,41,,41,41,16,41,,2,1,0,38,,305,48,188,79,77,69,,86,138,74,66,,4,,2,,,"0,37",48,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AddPartitionReplicationTask.java",17,1,16,1,1,,,,,3,0,0,6,,6,6,1,6,,0,0,0,6,,111,14,78,23,49,20,,30,39,25,16,,2,,1,,,"0,26",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AggregationDesc.java",5,0,5,0,1,,,,,1,0,1,17,,17,17,7,17,,0,0,0,17,,158,25,110,40,48,23,,50,76,37,40,,4,,2,,,"0,21",24,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AlterPartitionReplicationTask.java",12,1,11,0,1,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,88,13,57,18,37,19,,21,26,18,10,,1,,0,,,"0,33",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AlterTableReplicationTask.java",12,0,12,0,1,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,85,8,59,20,38,19,,23,28,20,12,,1,,0,,,"0,32",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AnalyzeCommandUtils.java",9,0,9,0,2,,,,,1,3,0,3,,3,0,0,3,,0,0,0,3,,57,5,35,19,16,18,,20,27,18,15,,3,,2,,,"0,51",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AnnotationUtils.java",5,0,5,0,1,,,,,1,2,0,2,,2,0,0,2,,0,0,0,2,,39,5,15,6,4,19,,5,10,6,4,,1,,0,,,"1,27",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AppConfig.java",5,0,4,1,1,,,,,3,4,53,45,,43,41,2,45,,0,7,0,38,,415,36,292,151,188,88,,177,252,146,123,,8,,4,,,"0,30",67,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AppMasterEventOperator.java",11,1,9,1,2,,,,,1,1,0,9,,9,8,4,9,,0,0,2,7,,158,25,106,47,48,27,,56,75,40,40,,6,,3,,,"0,25",18,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ArchiveUtils.java",20,1,13,7,3,,,,,3,7,2,12,,12,5,4,12,,0,1,0,11,,325,27,188,69,104,110,,93,136,70,86,,10,,3,,,"0,59",37,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ArrayWritableObjectInspector.java",10,1,9,0,3,,,,,2,0,0,18,,18,18,8,18,,0,1,0,17,,260,33,202,77,105,25,,104,154,65,97,,19,,2,,,"0,12",49,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AuthorizationParseUtils.java",9,0,9,0,3,,,,,1,3,0,3,,3,0,0,3,,0,1,0,2,,66,7,38,16,19,21,,22,29,17,16,,4,,1,,,"0,55",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AuthorizationUtils.java",16,0,13,3,4,,,,,1,14,0,14,,14,0,0,14,,0,1,0,13,,293,21,210,64,124,63,,95,133,59,86,,9,,2,,,"0,30",56,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AvroDeserializer.java",24,2,19,4,5,,,,,2,0,2,13,,13,13,7,13,,0,8,0,5,,429,40,305,124,190,91,,173,224,115,146,,18,,5,,,"0,30",62,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AvroGenericRecordReader.java",13,1,10,2,3,,,,,1,0,1,10,,10,10,6,10,,0,2,0,8,,202,25,139,62,61,39,,76,101,55,55,,8,,4,,,"0,28",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AvroGenericRecordWriter.java",5,0,5,0,1,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,54,8,26,15,7,20,,13,18,13,5,,2,,1,,,"0,77",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AvroSerDe.java",11,1,10,1,2,,,,,1,1,16,14,,14,13,7,14,,0,4,0,10,,250,34,183,80,102,33,,95,122,65,65,,5,,2,,,"0,18",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AvroSerdeUtils.java",10,0,8,2,2,,,,,2,13,10,17,,15,4,8,17,,1,0,1,15,,281,31,191,88,106,59,,103,136,78,80,,9,,3,,,"0,31",33,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"AvroSerializer.java",16,1,14,0,3,,,,,4,0,1,13,,13,13,4,13,,0,8,2,3,,301,35,227,101,142,40,,141,172,103,113,,11,,2,,,"0,18",39,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BaseCharUtils.java",5,0,5,0,2,,,,,1,4,0,4,,4,0,0,4,,0,0,0,4,,53,7,29,14,8,17,,11,18,12,6,,2,,1,,,"0,59",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BaseScalarUdfTest.java",19,0,12,7,1,,,,,1,0,0,1,,4,4,0,4,,0,0,0,4,,95,10,35,30,10,50,,28,30,27,9,,1,,0,,,"1,43",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BaseSemanticAnalyzer.java",13,0,11,2,3,,,,,6,31,5,106,,105,76,43,107,,2,11,26,68,,1688,160,1270,389,775,271,,656,919,380,646,,21,,5,,,"0,21",285,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BaseWork.java",5,0,4,1,1,,,,,1,0,1,25,,29,29,10,29,,0,0,0,29,,244,50,141,69,53,53,,72,105,66,49,,4,,2,,,"0,38",32,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BeeLineOpts.java",4,0,4,0,1,,,,,1,0,8,87,,87,87,38,87,,1,0,0,86,,571,107,426,176,198,38,,196,306,172,152,,4,,2,,,"0,09",109,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BinaryRecordReader.java",5,0,5,0,2,,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,65,9,34,17,11,22,,20,27,17,11,,2,,1,,,"0,65",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BinarySortableSerDe.java",31,2,25,3,6,,,,,1,19,4,28,,28,9,11,28,,3,2,0,23,,1039,95,808,282,537,136,,505,595,267,423,,71,,5,,,"0,17",155,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BitFieldReader.java",12,0,12,1,3,,,,,1,0,0,13,,13,13,7,13,,4,2,0,7,,217,17,168,42,107,33,,91,124,39,87,,11,,3,,,"0,20",34,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BitFieldWriter.java",7,0,7,1,2,,,,,1,0,0,5,,5,5,4,5,,0,1,0,4,,73,8,45,17,22,20,,26,35,16,19,,3,,1,,,"0,44",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BucketMapJoinContext.java",7,0,6,1,2,,,,,1,0,2,22,,22,22,7,22,,0,3,0,19,,248,35,165,73,76,48,,77,122,71,67,,5,,4,,,"0,29",39,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BucketMapJoinOptimizer.java",9,1,7,1,1,,,,,2,0,1,5,,5,5,0,5,,0,2,0,3,,91,13,54,34,22,24,,33,39,32,13,,1,,0,,,"0,44",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BucketingSortingInferenceOptimizer.java",41,4,24,14,3,,,,,1,0,0,2,,2,2,0,2,,0,1,0,1,,148,13,78,40,40,57,,53,60,39,28,,4,,2,,,"0,73",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BucketingSortingOpProcFactory.java",19,2,13,4,3,,,,,8,23,0,32,,32,9,0,32,,3,8,3,18,,768,119,455,186,259,194,,241,340,171,237,,10,,4,,,"0,43",88,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BucketingSortingReduceSinkOptimizer.java",31,3,24,4,5,,,,,3,0,0,17,,17,17,2,17,,0,12,0,5,,648,64,445,167,265,139,,223,327,155,230,,41,,6,,,"0,31",84,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BucketizedHiveInputFormat.java",32,4,23,4,4,,,,,1,0,1,3,,3,3,0,3,,0,0,1,2,,153,21,97,51,56,35,,63,78,48,45,,5,,3,,,"0,36",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BucketizedHiveRecordReader.java",9,0,8,1,2,,,,,1,0,0,9,,9,9,5,9,,0,1,1,7,,137,19,87,30,38,32,,39,58,24,34,,6,,2,,,"0,37",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"BuddyAllocator.java",17,0,15,2,3,,,,,3,0,1,29,,29,29,18,29,,1,11,0,17,,583,42,463,134,305,99,,259,354,120,253,,17,,5,,,"0,21",94,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CLIService.java",10,0,9,1,1,,,,,1,0,1,41,,41,41,6,41,,0,2,0,39,,558,52,391,204,183,115,,163,215,107,140,,7,,3,,,"0,29",55,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CLIServiceUtils.java",38,1,29,8,8,,,,,1,1,1,1,,1,0,0,1,,0,0,0,1,,69,7,33,7,23,29,,16,25,8,20,,8,,4,,,"0,88",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CachingPrintStream.java",4,0,4,0,1,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,59,11,30,17,8,18,,15,21,14,8,,1,,0,,,"0,60",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CalcitePlanner.java",41,4,31,7,5,,,,,11,5,3,73,,69,68,25,73,,15,45,0,13,,3341,369,2444,902,1789,532,,1411,1775,811,1356,,23,,6,,,"0,22",377,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"Cleaner.java",41,1,32,8,7,,,,,2,0,2,6,,6,6,3,6,,0,4,0,2,,311,19,221,68,139,71,,110,164,78,110,,22,,7,,,"0,32",42,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CliDriver.java",27,2,22,3,4,,,,,11,4,5,32,,32,28,4,32,,2,7,1,22,,874,98,661,191,438,118,,347,485,203,341,,19,,7,,,"0,18",129,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CliOptionsProcessor.java",13,2,9,2,1,,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,104,17,57,16,34,30,,30,38,16,23,,3,,2,,,"0,53",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CliSessionState.java",6,0,6,0,2,,,,,1,0,0,2,,2,2,5,2,,0,0,0,2,,71,10,25,16,7,36,,15,19,15,6,,2,,1,,,"1,44",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CollectOperator.java",6,0,6,0,1,,,,,1,1,1,8,,8,7,4,8,,0,0,2,6,,104,15,66,32,26,23,,35,47,27,21,,3,,1,,,"0,35",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"Column.java",9,0,6,3,1,,,,,1,0,0,6,,6,6,5,6,,6,0,0,0,,92,13,44,16,20,35,,22,31,16,18,,3,,2,,,"0,80",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnInfo.java",5,0,5,0,1,,,,,1,0,1,32,,32,32,8,32,,0,1,0,31,,256,49,166,57,75,42,,63,100,49,51,,3,,1,,,"0,25",37,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnProjectionUtils.java",10,0,7,3,2,,,,,1,14,7,15,,15,1,0,15,,0,4,0,11,,210,22,121,51,63,67,,60,88,47,53,,3,,2,,,"0,55",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnPruner.java",29,1,21,7,2,,,,,2,0,0,4,,4,4,1,4,,0,0,1,3,,188,14,116,45,68,58,,65,76,43,38,,5,,3,,,"0,50",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnPrunerProcCtx.java",21,1,15,5,4,,,,,1,0,0,12,,12,12,4,12,,0,0,0,12,,315,29,203,81,117,83,,108,160,82,106,,11,,4,,,"0,41",42,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnPrunerProcFactory.java",24,2,19,3,4,,,,,15,20,1,41,,41,21,0,41,,0,12,0,29,,1194,124,881,378,556,190,,485,682,357,495,,18,,4,,,"0,22",152,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnStatisticsImpl.java",8,0,8,0,2,,,,,9,2,0,106,,106,104,25,106,,18,0,0,88,,1097,123,954,288,528,20,,393,630,201,463,,15,,3,,,"0,02",245,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnStatsSemanticAnalyzer.java",22,1,19,1,5,,,,,2,0,1,14,,14,14,9,14,,0,11,0,3,,381,39,299,78,187,43,,157,231,86,160,,9,,4,,,"0,14",64,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnStatsTask.java",18,1,17,1,4,,,,,1,0,2,19,,19,19,1,19,,0,14,0,5,,438,35,371,170,238,33,,235,309,156,224,,17,,3,,,"0,09",82,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnStatsUpdateTask.java",30,1,27,1,6,,,,,1,0,2,9,,9,9,0,9,,0,5,0,4,,344,23,287,105,204,34,,179,240,101,187,,41,,3,,,"0,12",53,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnStatsWork.java",3,0,3,0,1,,,,,1,1,2,11,,11,10,2,11,,0,0,0,11,,88,18,49,25,14,21,,22,34,22,12,,1,,0,,,"0,43",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnTruncateTask.java",23,3,19,2,3,,,,,1,0,1,8,,8,8,3,8,,0,1,0,7,,255,39,187,70,108,29,,107,134,60,86,,20,,4,,,"0,16",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"ColumnarStorageBench.java",9,1,7,1,2,,,,,4,1,1,29,,29,28,21,29,,0,8,0,21,,454,66,295,138,137,93,,181,227,130,115,,7,,2,,,"0,32",50,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CombineHiveInputFormat.java",17,1,13,3,3,,,,,6,0,4,35,,36,36,11,36,,2,3,0,31,,736,89,515,212,295,133,,262,368,188,241,,16,,4,,,"0,26",92,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CombineHiveRecordReader.java",8,1,7,0,2,,,,,1,0,0,7,,7,7,0,7,,0,0,0,7,,108,15,69,38,28,24,,32,43,27,20,,3,,1,,,"0,35",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CommandTestUtils.java",21,1,19,2,4,,,,,1,3,1,3,,3,0,0,3,,0,1,0,2,,107,14,68,20,43,27,,40,54,22,37,,6,,3,,,"0,40",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"Commands.java",20,1,17,1,4,,,,,4,0,2,79,,79,79,1,79,,3,17,0,59,,1732,228,1394,257,994,115,,602,880,269,708,,21,,6,,,"0,08",292,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CommonCliOptions.java",16,1,11,4,3,,,,,1,1,0,6,,6,5,4,6,,0,0,0,6,,160,18,83,25,46,59,,37,56,26,34,,4,,3,,,"0,71",16,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CommonFastHashTable.java",28,1,27,0,7,,,,,1,3,8,3,,3,0,0,3,,0,0,0,3,,128,11,100,35,70,19,,61,76,35,51,,10,,2,,,"0,19",20,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CommonJoinOperator.java",16,1,13,1,3,,,,,1,1,3,36,,36,35,36,36,,0,15,10,11,,827,112,546,170,344,185,,325,436,170,295,,20,,7,,,"0,34",106,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CommonJoinTaskDispatcher.java",49,5,33,12,7,,,,,1,1,0,10,,10,9,1,10,,0,7,0,3,,623,67,373,143,239,185,,208,278,129,209,,22,,4,,,"0,50",65,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CommonMergeJoinDesc.java",3,0,3,0,1,,,,,1,0,1,5,,5,5,2,5,,1,0,0,4,,52,9,26,14,7,17,,12,18,12,6,,1,,0,,,"0,65",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CommonMergeJoinOperator.java",17,1,14,1,4,,,,,1,1,2,32,,32,31,17,32,,0,17,1,14,,666,75,506,142,301,86,,265,382,135,268,,11,,4,,,"0,17",115,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CompactionTxnHandler.java",45,1,37,7,5,,,,,2,0,2,18,,18,18,3,18,,1,1,0,16,,881,44,686,142,561,154,,413,501,137,404,,14,,4,,,"0,22",92,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CompactorTest.java",7,0,7,0,2,,,,,6,0,2,53,,52,54,16,54,,5,5,22,22,,552,71,439,212,195,45,,246,332,170,195,,12,,3,,,"0,10",87,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CompactorThread.java",15,1,10,4,2,,,,,2,0,2,10,,10,10,6,10,,0,0,6,4,,207,18,128,55,64,62,,75,94,51,51,,5,,3,,,"0,48",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.1,b6218275b00b64aed7efaf470784cc0441464f67,"CompareOp.java",0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,43,4,6,5,0,33,,4,5,5,0,,0,,0,,,"5,50",0,,,,,,,,,,,0,0,"0,00","0,00"
